Name,2020 Population,code,region_code,province_code,municipality_code,barangay_code
Danatag,2450,3.0,10,100,10,3.0
Kalilangan,652,4.0,10,100,10,4.0
Lacolac,506,5.0,10,100,10,5.0
Langaon,1246,6.0,10,100,10,6.0
Liboran,3428,7.0,10,100,10,7.0
Lingating,4728,8.0,10,100,10,8.0
Mabuhay,1599,9.0,10,100,10,9.0
Mabunga,1285,0.0,10,100,10,0.0
Nicdao,2502,1.0,10,100,10,1.0
Imbatug ,7487,2.0,10,100,10,2.0
Pualas,3251,3.0,10,100,10,3.0
Salimbalan,3151,4.0,10,100,10,4.0
San Vicente,2587,5.0,10,100,10,5.0
San Miguel,951,6.0,10,100,10,6.0
Aludas,458,1.0,10,100,10,1.0
Angga-an,5192,2.0,10,100,10,2.0
Tangkulan,3433,3.0,10,100,10,3.0
Kinapat,673,4.0,10,100,10,4.0
Kiraon,602,5.0,10,100,10,5.0
Kitingting,805,6.0,10,100,10,6.0
Lagandang,1428,7.0,10,100,10,7.0
Macapari,1417,8.0,10,100,10,8.0
Maican,1228,9.0,10,100,10,9.0
Migcawayan,1598,0.0,10,100,10,0.0
New Compostela,1240,1.0,10,100,10,1.0
Old Damulog,1663,3.0,10,100,10,3.0
Omonay,9733,4.0,10,100,10,4.0
Poblacion,4897,5.0,10,100,10,5.0
Pocopoco,1380,6.0,10,100,10,6.0
Sampagar,2739,7.0,10,100,10,7.0
San Isidro,836,9.0,10,100,10,9.0
Barongcot,2537,1.0,10,100,10,1.0
Bugwak,726,2.0,10,100,10,2.0
Dolorosa,1220,3.0,10,100,10,3.0
Kapalaran,1552,4.0,10,100,10,4.0
Kianggat,1631,5.0,10,100,10,5.0
Lourdes,613,6.0,10,100,10,6.0
Macarthur,1138,7.0,10,100,10,7.0
Miaray,3984,8.0,10,100,10,8.0
Migcuya,1095,9.0,10,100,10,9.0
New Visayas,1015,0.0,10,100,10,0.0
Osmeña,1448,1.0,10,100,10,1.0
Poblacion,6888,2.0,10,100,10,2.0
Sagbayan,1288,3.0,10,100,10,3.0
San Vicente,941,4.0,10,100,10,4.0
Cabadiangan,539,1.0,10,100,10,1.0
Bocboc,3199,2.0,10,100,10,2.0
Buyot,1118,3.0,10,100,10,3.0
Calaocalao,2827,4.0,10,100,10,4.0
Don Carlos Norte,7380,5.0,10,100,10,5.0
Embayao,1038,6.0,10,100,10,6.0
Kalubihon,1128,8.0,10,100,10,8.0
Kasigkot,1219,9.0,10,100,10,9.0
Kawilihan,1078,0.0,10,100,10,0.0
Kiara,2761,1.0,10,100,10,1.0
Kibatang,2219,2.0,10,100,10,2.0
Mahayahay,866,3.0,10,100,10,3.0
Manlamonay,1687,4.0,10,100,10,4.0
Maraymaray,3088,5.0,10,100,10,5.0
Mauswagon,979,6.0,10,100,10,6.0
Minsalagan,994,7.0,10,100,10,7.0
New Nongnongan,1932,8.0,10,100,10,8.0
New Visayas,1009,9.0,10,100,10,9.0
Old Nongnongan,1980,0.0,10,100,10,0.0
Pinamaloy,3236,1.0,10,100,10,1.0
Don Carlos Sur ,11375,2.0,10,100,10,2.0
Pualas,2227,3.0,10,100,10,3.0
San Antonio East,935,4.0,10,100,10,4.0
San Antonio West,1672,5.0,10,100,10,5.0
San Francisco,700,6.0,10,100,10,6.0
San Nicolas,5233,7.0,10,100,10,7.0
San Roque,601,8.0,10,100,10,8.0
Sinangguyan,4427,9.0,10,100,10,9.0
Bismartz,1826,0.0,10,100,10,0.0
Bontongon,889,1.0,10,100,10,1.0
Bulonay,1815,2.0,10,100,10,2.0
Capitan Bayong,3751,3.0,10,100,10,3.0
Cawayan,2315,4.0,10,100,10,4.0
Dumalaguing,2991,5.0,10,100,10,5.0
Guihean,2559,6.0,10,100,10,6.0
Hagpa,2995,7.0,10,100,10,7.0
Impalutao,7081,8.0,10,100,10,8.0
Kalabugao,5482,0.0,10,100,10,0.0
Kibenton,4977,1.0,10,100,10,1.0
La Fortuna,4812,2.0,10,100,10,2.0
Poblacion,12693,3.0,10,100,10,3.0
Sayawan,1503,5.0,10,100,10,5.0
Bagongbayan,1589,1.0,10,100,10,1.0
Bagor,2054,2.0,10,100,10,2.0
Balaoro,2239,3.0,10,100,10,3.0
Baroy,1400,4.0,10,100,10,4.0
Cabadiangan,4517,5.0,10,100,10,5.0
Husayan,719,6.0,10,100,10,6.0
Kibalagon,1052,7.0,10,100,10,7.0
Mabuhay,675,8.0,10,100,10,8.0
Malinao,1216,9.0,10,100,10,9.0
Matampay,1216,0.0,10,100,10,0.0
Sibonga,1463,1.0,10,100,10,1.0
Pay-as,2100,2.0,10,100,10,2.0
Pinamanguhan,2121,3.0,10,100,10,3.0
Poblacion,6309,4.0,10,100,10,4.0
Salvacion,1401,5.0,10,100,10,5.0
San Andres,2361,6.0,10,100,10,6.0
Kibogtok,1303,7.0,10,100,10,7.0
Bangbang,1430,1.0,10,100,10,1.0
Baborawon,1116,2.0,10,100,10,2.0
Canituan,1120,3.0,10,100,10,3.0
Kibaning,1097,4.0,10,100,10,4.0
Kinura,2629,5.0,10,100,10,5.0
Lampanusan,3430,6.0,10,100,10,6.0
Maca-opao,3226,7.0,10,100,10,7.0
Malinao,8357,8.0,10,100,10,8.0
Pamotolon,1663,9.0,10,100,10,9.0
Poblacion,6852,0.0,10,100,10,0.0
Public,2318,2.0,10,100,10,2.0
Ninoy Aquino,4473,3.0,10,100,10,3.0
San Vicente Ferrer,1673,4.0,10,100,10,4.0
West Poblacion,4327,5.0,10,100,10,5.0
Balintawak,815,3.0,10,100,10,3.0
Cagawasan,1060,6.0,10,100,10,6.0
East Kibawe ,3150,7.0,10,100,10,7.0
Gutapol,1591,8.0,10,100,10,8.0
Pinamula,1736,1.0,10,100,10,1.0
Kiorao,653,3.0,10,100,10,3.0
Kisawa,1114,4.0,10,100,10,4.0
Labuagon,1769,5.0,10,100,10,5.0
Magsaysay,1883,6.0,10,100,10,6.0
Marapangi,2216,8.0,10,100,10,8.0
Mascariñas,754,9.0,10,100,10,9.0
Natulongan,3376,0.0,10,100,10,0.0
New Kidapawan,1508,1.0,10,100,10,1.0
Old Kibawe,3142,3.0,10,100,10,3.0
Romagooc,2442,8.0,10,100,10,8.0
Sampaguita,1559,0.0,10,100,10,0.0
Sanipon,1062,1.0,10,100,10,1.0
Spring,1850,2.0,10,100,10,2.0
Talahiron,3532,3.0,10,100,10,3.0
Tumaras,880,4.0,10,100,10,4.0
West Kibawe ,2665,5.0,10,100,10,5.0
Bukang Liwayway,823,6.0,10,100,10,6.0
Palma,2317,7.0,10,100,10,7.0
Balangigay,1012,1.0,10,100,10,1.0
Balukbukan,1527,2.0,10,100,10,2.0
Bershiba,887,3.0,10,100,10,3.0
Bobong,646,4.0,10,100,10,4.0
Bolocaon,771,5.0,10,100,10,5.0
Cabalantian,1016,6.0,10,100,10,6.0
Calapaton,917,7.0,10,100,10,7.0
Sinaysayan,1062,9.0,10,100,10,9.0
Kahusayan,1509,0.0,10,100,10,0.0
Kalumihan,718,1.0,10,100,10,1.0
Kauyonan,1140,2.0,10,100,10,2.0
Kimolong,968,3.0,10,100,10,3.0
Kitaihon,392,4.0,10,100,10,4.0
Kitobo,2790,5.0,10,100,10,5.0
Magsaysay,819,9.0,10,100,10,9.0
Malobalo,677,0.0,10,100,10,0.0
Metebagao,802,1.0,10,100,10,1.0
Sagundanon,1675,2.0,10,100,10,2.0
Pagan,1463,3.0,10,100,10,3.0
Panganan,1689,5.0,10,100,10,5.0
Poblacion,4794,6.0,10,100,10,6.0
San Isidro,1443,8.0,10,100,10,8.0
San Lorenzo,885,9.0,10,100,10,9.0
Santo Rosario,768,0.0,10,100,10,0.0
Sinuda,7789,1.0,10,100,10,1.0
Tandong,818,2.0,10,100,10,2.0
Tawas,1508,3.0,10,100,10,3.0
White Kulaman,2739,4.0,10,100,10,4.0
Napalico,1133,5.0,10,100,10,5.0
Digongan,3041,7.0,10,100,10,7.0
Kiulom,1106,8.0,10,100,10,8.0
Binoongan,713,9.0,10,100,10,9.0
Kipilas,1020,0.0,10,100,10,0.0
East Dalurong,1352,1.0,10,100,10,1.0
West Dalurong,2207,2.0,10,100,10,2.0
Alanib,6952,1.0,10,100,10,1.0
Baclayon,1834,2.0,10,100,10,2.0
Balila,4151,3.0,10,100,10,3.0
Bantuanon,6102,4.0,10,100,10,4.0
Basak,3752,5.0,10,100,10,5.0
Bugcaon,5839,6.0,10,100,10,6.0
Ka-atoan,1738,7.0,10,100,10,7.0
Capitan Juan,2147,8.0,10,100,10,8.0
Cawayan,2902,9.0,10,100,10,9.0
Kulasihan,7010,0.0,10,100,10,0.0
Kibangay,8494,1.0,10,100,10,1.0
Poblacion,8453,2.0,10,100,10,2.0
Songco,4206,3.0,10,100,10,3.0
Victory,2394,4.0,10,100,10,4.0
Capihan,2626,1.0,10,100,10,1.0
Crossing,5542,2.0,10,100,10,2.0
Gango,6176,3.0,10,100,10,3.0
Kiliog,2644,4.0,10,100,10,4.0
Kinawe,4937,5.0,10,100,10,5.0
Laturan,3002,6.0,10,100,10,6.0
Maambong,2793,7.0,10,100,10,7.0
Nangka,1837,8.0,10,100,10,8.0
Palabucan,1635,9.0,10,100,10,9.0
Poblacion,3863,0.0,10,100,10,0.0
Pongol,4102,1.0,10,100,10,1.0
San Jose,4009,2.0,10,100,10,2.0
Santa Fe,2294,3.0,10,100,10,3.0
Sil-ipon,3505,4.0,10,100,10,4.0
Aglayan,8215,1.0,10,100,10,1.0
Bangcud,5771,2.0,10,100,10,2.0
Busdi,2644,3.0,10,100,10,3.0
Cabangahan,3162,4.0,10,100,10,4.0
Caburacanan,1130,7.0,10,100,10,7.0
Canayan,6553,9.0,10,100,10,9.0
Capitan Angel,1545,0.0,10,100,10,0.0
Casisang,29406,2.0,10,100,10,2.0
Dalwangan,7785,4.0,10,100,10,4.0
Imbayao,1817,7.0,10,100,10,7.0
Indalaza,1979,8.0,10,100,10,8.0
Kalasungay,9961,9.0,10,100,10,9.0
Kabalabag,1199,1.0,10,100,10,1.0
Kulaman,1291,2.0,10,100,10,2.0
Laguitas,3899,3.0,10,100,10,3.0
Patpat,4366,5.0,10,100,10,5.0
Linabo,7448,6.0,10,100,10,6.0
Apo Macote,5024,7.0,10,100,10,7.0
Miglamin,2596,8.0,10,100,10,8.0
Magsaysay,3176,9.0,10,100,10,9.0
Maligaya,2413,0.0,10,100,10,0.0
Managok,7567,1.0,10,100,10,1.0
Manalog,1035,2.0,10,100,10,2.0
Mapayag,1045,4.0,10,100,10,4.0
Mapulo,1675,5.0,10,100,10,5.0
Barangay 1 ,6442,8.0,10,100,10,8.0
Barangay 2 ,587,5.0,10,100,10,5.0
Barangay 3 ,438,6.0,10,100,10,6.0
Barangay 4 ,344,7.0,10,100,10,7.0
Barangay 5 ,71,8.0,10,100,10,8.0
Barangay 6 ,474,9.0,10,100,10,9.0
Barangay 7 ,1891,0.0,10,100,10,0.0
Barangay 8 ,579,1.0,10,100,10,1.0
Barangay 9 ,9187,2.0,10,100,10,2.0
Barangay 10 ,3447,3.0,10,100,10,3.0
Barangay 11 ,3034,4.0,10,100,10,4.0
Saint Peter,2817,8.0,10,100,10,8.0
San Jose,9213,9.0,10,100,10,9.0
San Martin,3326,0.0,10,100,10,0.0
Santo Niño,1845,1.0,10,100,10,1.0
Silae,2681,2.0,10,100,10,2.0
Simaya,4713,3.0,10,100,10,3.0
Sinanglanan,3644,4.0,10,100,10,4.0
Sumpong,9243,5.0,10,100,10,5.0
Violeta,2269,6.0,10,100,10,6.0
Zamboanguita,1765,7.0,10,100,10,7.0
Kalingking,1836,1.0,10,100,10,1.0
Kiabo,2698,2.0,10,100,10,2.0
Mindagat,1980,3.0,10,100,10,3.0
Omagling,1416,4.0,10,100,10,4.0
Patpat,1667,5.0,10,100,10,5.0
Poblacion,3804,6.0,10,100,10,6.0
Sampiano,1257,7.0,10,100,10,7.0
San Luis,6841,8.0,10,100,10,8.0
Santa Ines,1675,9.0,10,100,10,9.0
Silo-o,2565,0.0,10,100,10,0.0
Sumalsag,1002,1.0,10,100,10,1.0
Agusan Canyon,9234,1.0,10,100,10,1.0
Alae,11913,2.0,10,100,10,2.0
Dahilayan,1812,3.0,10,100,10,3.0
Dalirig,5444,4.0,10,100,10,4.0
Damilag,16303,5.0,10,100,10,5.0
Diclum,4507,6.0,10,100,10,6.0
Guilang-guilang,1459,7.0,10,100,10,7.0
Kalugmanan,4158,8.0,10,100,10,8.0
Lindaban,2535,9.0,10,100,10,9.0
Lingion,6861,0.0,10,100,10,0.0
Lunocan,7879,1.0,10,100,10,1.0
Maluko,4447,2.0,10,100,10,2.0
Mambatangan,5332,3.0,10,100,10,3.0
Mampayag,1498,4.0,10,100,10,4.0
Minsuro,756,5.0,10,100,10,5.0
Mantibugao,3725,6.0,10,100,10,6.0
Tankulan ,8954,7.0,10,100,10,7.0
San Miguel,5515,8.0,10,100,10,8.0
Sankanan,3776,9.0,10,100,10,9.0
Santiago,1569,0.0,10,100,10,0.0
Santo Niño,4170,1.0,10,100,10,1.0
Ticala,1353,3.0,10,100,10,3.0
Anahawon,2854,1.0,10,100,10,1.0
Base Camp,8743,2.0,10,100,10,2.0
Bayabason,2994,3.0,10,100,10,3.0
Camp I,5773,4.0,10,100,10,4.0
Colambugan,2274,5.0,10,100,10,5.0
Dagumba-an,8720,6.0,10,100,10,6.0
Danggawan,1897,7.0,10,100,10,7.0
Dologon,13828,8.0,10,100,10,8.0
Kisanday,2770,9.0,10,100,10,9.0
Kuya,4770,0.0,10,100,10,0.0
La Roxas,2384,1.0,10,100,10,1.0
Panadtalan,5366,2.0,10,100,10,2.0
Panalsalan,2450,3.0,10,100,10,3.0
North Poblacion,14357,4.0,10,100,10,4.0
South Poblacion,13190,5.0,10,100,10,5.0
San Miguel,7190,6.0,10,100,10,6.0
San Roque,3604,7.0,10,100,10,7.0
Tubigon,2480,8.0,10,100,10,8.0
Bagongsilang,1024,9.0,10,100,10,9.0
Kiharong,1625,0.0,10,100,10,0.0
Adtuyon,5224,1.0,10,100,10,1.0
Bacusanon,6163,2.0,10,100,10,2.0
Bangahan,2754,3.0,10,100,10,3.0
Barandias,2623,4.0,10,100,10,4.0
Concepcion,921,5.0,10,100,10,5.0
Gandingan,2013,6.0,10,100,10,6.0
Kimanait,3868,7.0,10,100,10,7.0
Kipadukan,1491,8.0,10,100,10,8.0
Langcataon,2284,9.0,10,100,10,9.0
Lantay,2254,0.0,10,100,10,0.0
Madaya,1530,1.0,10,100,10,1.0
Malipayon,3010,2.0,10,100,10,2.0
Mendis,1429,3.0,10,100,10,3.0
Nabaliwa,2427,4.0,10,100,10,4.0
New Eden,1005,5.0,10,100,10,5.0
Payad,1123,6.0,10,100,10,6.0
Pigtauranan,2192,7.0,10,100,10,7.0
Poblacion,12722,8.0,10,100,10,8.0
Portulin,1547,9.0,10,100,10,9.0
Butong,14154,1.0,10,100,10,1.0
Cebole,1689,2.0,10,100,10,2.0
Delapa,3246,3.0,10,100,10,3.0
Dumalama,1004,4.0,10,100,10,4.0
C-Handumanan,1171,6.0,10,100,10,6.0
Cawayan,1208,7.0,10,100,10,7.0
Kiburiao,4496,8.0,10,100,10,8.0
Kipaypayon,1431,9.0,10,100,10,9.0
Libertad,3757,0.0,10,100,10,0.0
Linabo,1864,2.0,10,100,10,2.0
Lipa,1298,3.0,10,100,10,3.0
Lumintao,4259,4.0,10,100,10,4.0
Magsaysay,2365,6.0,10,100,10,6.0
Mahayag,1463,7.0,10,100,10,7.0
Manuto,2314,8.0,10,100,10,8.0
Merangerang,4151,9.0,10,100,10,9.0
Mibantang,2428,0.0,10,100,10,0.0
Minongan,2108,1.0,10,100,10,1.0
Minsamongan,919,2.0,10,100,10,2.0
Paitan,4033,5.0,10,100,10,5.0
Palacapao,3272,6.0,10,100,10,6.0
Pinilayan,1404,7.0,10,100,10,7.0
Poblacion,17078,8.0,10,100,10,8.0
Puntian,2787,9.0,10,100,10,9.0
Salawagan,8644,0.0,10,100,10,0.0
San Isidro,719,1.0,10,100,10,1.0
San Jose,8647,2.0,10,100,10,2.0
San Roque,1764,3.0,10,100,10,3.0
Santa Cruz,2221,4.0,10,100,10,4.0
Santa Filomena,2049,5.0,10,100,10,5.0
Minsalirak,1681,6.0,10,100,10,6.0
Bonacao,2272,1.0,10,100,10,1.0
Cabuling,912,2.0,10,100,10,2.0
Kawayan,2380,3.0,10,100,10,3.0
Cayaga,1537,4.0,10,100,10,4.0
Dao,1914,5.0,10,100,10,5.0
Durian,1064,7.0,10,100,10,7.0
Iglugsad,1552,9.0,10,100,10,9.0
Kalagangan,6016,0.0,10,100,10,0.0
Kibongcog,2281,4.0,10,100,10,4.0
Little Baguio,5661,6.0,10,100,10,6.0
Nacabuklad,1335,9.0,10,100,10,9.0
Namnam,5018,0.0,10,100,10,0.0
Palacpacan,1476,1.0,10,100,10,1.0
Halapitan ,11726,2.0,10,100,10,2.0
San Jose,1282,3.0,10,100,10,3.0
Santo Domingo,1578,4.0,10,100,10,4.0
Tugop,1804,5.0,10,100,10,5.0
Matupe,2345,6.0,10,100,10,6.0
Bulalang,814,7.0,10,100,10,7.0
Candelaria,907,8.0,10,100,10,8.0
Mabuhay,3398,9.0,10,100,10,9.0
Magkalungay,2463,0.0,10,100,10,0.0
Malayanan,1126,1.0,10,100,10,1.0
Sacramento Valley,2184,2.0,10,100,10,2.0
Kisolon,12306,1.0,10,100,10,1.0
Culasi,617,2.0,10,100,10,2.0
Licoan,976,3.0,10,100,10,3.0
Lupiagan,978,4.0,10,100,10,4.0
Ocasion,735,5.0,10,100,10,5.0
Puntian,1642,6.0,10,100,10,6.0
San Roque,1380,7.0,10,100,10,7.0
San Vicente,3301,8.0,10,100,10,8.0
Poblacion,4927,9.0,10,100,10,9.0
Vista Villa,2669,0.0,10,100,10,0.0
Basak,1550,1.0,10,100,10,1.0
Baylanan,1442,2.0,10,100,10,2.0
Cacaon,2229,3.0,10,100,10,3.0
Colawingon,1337,4.0,10,100,10,4.0
Cosina,3399,5.0,10,100,10,5.0
Dagumbaan,2506,6.0,10,100,10,6.0
Dagundalahon,1540,7.0,10,100,10,7.0
Dominorog,4816,8.0,10,100,10,8.0
Lapok,2350,9.0,10,100,10,9.0
Indulang,4414,0.0,10,100,10,0.0
Lantud,2809,1.0,10,100,10,1.0
Liguron,1594,3.0,10,100,10,3.0
Lingi-on,1401,4.0,10,100,10,4.0
Lirongan,4582,5.0,10,100,10,5.0
Santo Niño,3202,6.0,10,100,10,6.0
Miarayon,3207,8.0,10,100,10,8.0
Barangay 1 ,662,9.0,10,100,10,9.0
Barangay 2 ,1062,0.0,10,100,10,0.0
Barangay 3 ,1467,1.0,10,100,10,1.0
Barangay 4 ,1326,2.0,10,100,10,2.0
Barangay 5 ,2157,3.0,10,100,10,3.0
Sagaran,1877,4.0,10,100,10,4.0
Salucot,1751,5.0,10,100,10,5.0
San Antonio,4061,6.0,10,100,10,6.0
San Isidro,7452,7.0,10,100,10,7.0
San Miguel,3391,8.0,10,100,10,8.0
San Rafael,3144,9.0,10,100,10,9.0
Tagbak,2203,0.0,10,100,10,0.0
Tikalaan,4096,1.0,10,100,10,1.0
Bagontaas,12772,1.0,10,100,10,1.0
Banlag,8220,2.0,10,100,10,2.0
Barobo,4117,3.0,10,100,10,3.0
Batangan,14276,4.0,10,100,10,4.0
Catumbalon,2456,5.0,10,100,10,5.0
Colonia,3260,6.0,10,100,10,6.0
Concepcion,5234,7.0,10,100,10,7.0
Dagat-Kidavao,5510,8.0,10,100,10,8.0
Guinoyuran,7268,0.0,10,100,10,0.0
Kahapunan,6604,1.0,10,100,10,1.0
Laligan,6616,2.0,10,100,10,2.0
Lilingayon,7216,3.0,10,100,10,3.0
Lourdes,1955,4.0,10,100,10,4.0
Lumbayao,3872,5.0,10,100,10,5.0
Lumbo,18229,6.0,10,100,10,6.0
Lurogan,9402,7.0,10,100,10,7.0
Maapag,1914,8.0,10,100,10,8.0
Mabuhay,3997,9.0,10,100,10,9.0
Mailag,7700,0.0,10,100,10,0.0
Mt. Nebo,3182,1.0,10,100,10,1.0
Nabago,2567,2.0,10,100,10,2.0
Pinatilan,3641,3.0,10,100,10,3.0
Poblacion,40350,4.0,10,100,10,4.0
San Carlos,4878,5.0,10,100,10,5.0
San Isidro,2481,6.0,10,100,10,6.0
Sinabuagan,2276,8.0,10,100,10,8.0
Sinayawan,7990,9.0,10,100,10,9.0
Sugod,5782,0.0,10,100,10,0.0
Tongantongan,7577,3.0,10,100,10,3.0
Tugaya,2663,4.0,10,100,10,4.0
Vintar,2541,5.0,10,100,10,5.0
Cabulohan,2219,1.0,10,100,10,1.0
Canangaan,2835,2.0,10,100,10,2.0
Iba,4731,3.0,10,100,10,3.0
Imbatug,2361,4.0,10,100,10,4.0
Lambangan,1266,5.0,10,100,10,5.0
Mandaing,1826,6.0,10,100,10,6.0
Paradise,2626,7.0,10,100,10,7.0
Poblacion,7013,8.0,10,100,10,8.0
Anlogan,1810,9.0,10,100,10,9.0
Capinonan,2736,0.0,10,100,10,0.0
Dalacutan,515,1.0,10,100,10,1.0
Freedom,1343,2.0,10,100,10,2.0
Mandahikan,2279,3.0,10,100,10,3.0
Mauswagon,1282,4.0,10,100,10,4.0
Jasaan,1444,5.0,10,100,10,5.0
Alga,756,1.0,10,100,10,1.0
Bonbon,2518,2.0,10,100,10,2.0
Bura,859,3.0,10,100,10,3.0
Catibac,920,4.0,10,100,10,4.0
Compol,1650,5.0,10,100,10,5.0
Lawigan,1189,6.0,10,100,10,6.0
Liloan,568,7.0,10,100,10,7.0
Looc,723,8.0,10,100,10,8.0
Mainit,1580,9.0,10,100,10,9.0
Manduao,768,0.0,10,100,10,0.0
Panghiawan,1084,1.0,10,100,10,1.0
Poblacion,2181,2.0,10,100,10,2.0
Santo Niño,1273,3.0,10,100,10,3.0
Tangaro,1500,4.0,10,100,10,4.0
Butay,439,1.0,10,100,10,1.0
Cabuan,1361,2.0,10,100,10,2.0
Cantaan,438,3.0,10,100,10,3.0
Liong,1371,4.0,10,100,10,4.0
Maac,995,5.0,10,100,10,5.0
North Poblacion,1142,6.0,10,100,10,6.0
South Poblacion,939,7.0,10,100,10,7.0
Benoni,1602,1.0,10,100,10,1.0
Binatubo,1160,2.0,10,100,10,2.0
Catohugan,1123,4.0,10,100,10,4.0
Hubangon,1321,5.0,10,100,10,5.0
Owakan,450,6.0,10,100,10,6.0
Poblacion,3030,7.0,10,100,10,7.0
Puntod,1014,8.0,10,100,10,8.0
San Isidro,657,9.0,10,100,10,9.0
San Jose,872,0.0,10,100,10,0.0
San Miguel,394,1.0,10,100,10,1.0
San Roque,1347,2.0,10,100,10,2.0
Tubod,370,3.0,10,100,10,3.0
Tupsan Pequeño,1294,4.0,10,100,10,4.0
Agoho,2944,1.0,10,100,10,1.0
Anito,1758,2.0,10,100,10,2.0
Balbagon,2912,3.0,10,100,10,3.0
Baylao,3283,4.0,10,100,10,4.0
Benhaan,1081,5.0,10,100,10,5.0
Bug-ong,1230,6.0,10,100,10,6.0
Kuguita,1100,7.0,10,100,10,7.0
Magting,2314,8.0,10,100,10,8.0
Naasag,1638,9.0,10,100,10,9.0
Pandan,3206,0.0,10,100,10,0.0
Poblacion,11027,1.0,10,100,10,1.0
Soro-soro,1109,5.0,10,100,10,5.0
Tagdo,1530,6.0,10,100,10,6.0
Tupsan,2613,7.0,10,100,10,7.0
Yumbing,3349,8.0,10,100,10,8.0
Alangilan,1564,1.0,10,100,10,1.0
Bacnit,866,2.0,10,100,10,2.0
Balite,1083,3.0,10,100,10,3.0
Bonbon,1685,4.0,10,100,10,4.0
Bugang,1048,5.0,10,100,10,5.0
Cuna,876,6.0,10,100,10,6.0
Manuyog,1533,7.0,10,100,10,7.0
Mayana,892,8.0,10,100,10,8.0
Poblacion,3279,9.0,10,100,10,9.0
Alegria,547,1.0,10,100,10,1.0
Babalaya,690,2.0,10,100,10,2.0
Babalayan Townsite,857,3.0,10,100,10,3.0
Binuni,1910,5.0,10,100,10,5.0
Demologan,1833,6.0,10,100,10,6.0
Dimarao,772,7.0,10,100,10,7.0
Esperanza,2698,8.0,10,100,10,8.0
Kahayag,760,9.0,10,100,10,9.0
Liangan East,2139,0.0,10,100,10,0.0
Punod,935,2.0,10,100,10,2.0
Mati,591,3.0,10,100,10,3.0
Minaulon,732,6.0,10,100,10,6.0
Pagayawan,1054,7.0,10,100,10,7.0
Poblacion Bacolod,6507,8.0,10,100,10,8.0
Rupagan,1727,9.0,10,100,10,9.0
Delabayan West,615,0.0,10,100,10,0.0
Abaga,3907,1.0,10,100,10,1.0
Adapun-Ali,2601,2.0,10,100,10,2.0
Angandog,1516,3.0,10,100,10,3.0
Angayen,2298,4.0,10,100,10,4.0
Bangko,2072,5.0,10,100,10,5.0
Batolacongan,2502,6.0,10,100,10,6.0
Buenavista,1686,7.0,10,100,10,7.0
Cadayonan,2170,9.0,10,100,10,9.0
Landa,3275,2.0,10,100,10,2.0
Lumbac,2375,3.0,10,100,10,3.0
Mamaanun,2612,4.0,10,100,10,4.0
Maria-Cristina,7122,5.0,10,100,10,5.0
Matampay,2781,6.0,10,100,10,6.0
Nangka,4752,7.0,10,100,10,7.0
Pacalundo,5795,9.0,10,100,10,9.0
Poblacion East,6595,2.0,10,100,10,2.0
Poblacion West,6078,3.0,10,100,10,3.0
Sandor,1963,5.0,10,100,10,5.0
Sangcad,1754,6.0,10,100,10,6.0
Sarip-Alawi,3230,7.0,10,100,10,7.0
Sigayan,1381,8.0,10,100,10,8.0
Andil,369,1.0,10,100,10,1.0
Bagong Dawis,2411,2.0,10,100,10,2.0
Baroy Daku,1371,3.0,10,100,10,3.0
Bato,398,4.0,10,100,10,4.0
Cabasagan,512,5.0,10,100,10,5.0
Dalama,1313,6.0,10,100,10,6.0
Libertad,519,7.0,10,100,10,7.0
Limwag,496,8.0,10,100,10,8.0
Lindongan,1067,9.0,10,100,10,9.0
Maliwanag,871,1.0,10,100,10,1.0
Manan-ao,1014,2.0,10,100,10,2.0
Pange,883,3.0,10,100,10,3.0
Pindolonan,599,4.0,10,100,10,4.0
Poblacion,2864,5.0,10,100,10,5.0
Princesa,1130,6.0,10,100,10,6.0
Rawan Point,1644,7.0,10,100,10,7.0
Riverside,522,8.0,10,100,10,8.0
Sagadan,2162,9.0,10,100,10,9.0
Salong,792,0.0,10,100,10,0.0
Tinubdan,383,1.0,10,100,10,1.0
Sagadan Upper,750,2.0,10,100,10,2.0
San Juan,1206,3.0,10,100,10,3.0
Village,1407,4.0,10,100,10,4.0
Abuno,5841,1.0,10,103,10,1.0
Bonbonon,2381,2.0,10,103,10,2.0
Bunawan,2025,3.0,10,103,10,3.0
Buru-un,16835,5.0,10,103,10,5.0
Dalipuga,21470,6.0,10,103,10,6.0
Digkilaan,5764,7.0,10,103,10,7.0
Hinaplanon,15424,8.0,10,103,10,8.0
Kabacsanan,2362,0.0,10,103,10,0.0
Kiwalan,7710,1.0,10,103,10,1.0
Mahayahay,7965,2.0,10,103,10,2.0
Mainit,2700,3.0,10,103,10,3.0
Mandulog,4283,4.0,10,103,10,4.0
Maria Cristina,11811,5.0,10,103,10,5.0
Palao,10778,6.0,10,103,10,6.0
Poblacion,3613,7.0,10,103,10,7.0
Puga-an,7555,8.0,10,103,10,8.0
Rogongon,7592,9.0,10,103,10,9.0
Santa Elena,10771,1.0,10,103,10,1.0
Santa Filomena,7005,2.0,10,103,10,2.0
Suarez,18649,4.0,10,103,10,4.0
Tambacan,19261,5.0,10,103,10,5.0
Saray,9386,6.0,10,103,10,6.0
Tipanoy,15287,7.0,10,103,10,7.0
Tomas L. Cabili,9676,8.0,10,103,10,8.0
Upper Tominobo,3702,9.0,10,103,10,9.0
Tubod,33243,0.0,10,103,10,0.0
