population,name,code,region_code,province_code,municipality_code
942,Old San Roque ,12,50,501,50
6024,Palestina,13,50,501,50
2418,Pawili,14,50,501,50
2765,Sagurong,15,50,501,50
3294,Sagrada,16,50,501,50
5722,San Agustin,17,50,501,50
1339,San Antonio ,18,50,501,50
2244,San Isidro ,19,50,501,50
13339,San Jose,20,50,501,50
2096,San Juan ,21,50,501,50
2116,San Vicente ,22,50,501,50
2511,Santiago ,23,50,501,50
1249,Santo Niño,24,50,501,50
3872,Tagbong,25,50,501,50
3385,Tinangis,26,50,501,50
270,Ayugao,1,50,501,50
634,Bagong Sirang,2,50,501,50
997,Baliguian,3,50,501,50
739,Bantugan,4,50,501,50
792,Bicalen,5,50,501,50
1356,Bitaogan,6,50,501,50
1226,Buenavista,7,50,501,50
1206,Bulalacao,8,50,501,50
885,Cagnipa,9,50,501,50
791,Lagha,10,50,501,50
1468,Lidong,11,50,501,50
674,Liwacsa,12,50,501,50
4052,Maangas,13,50,501,50
591,Pagsangaan,14,50,501,50
537,Patrocinio,16,50,501,50
804,Pili,17,50,501,50
5234,Sta. Maria ,18,50,501,50
335,Tanawan,19,50,501,50
460,Agao-ao,1,50,501,50
1892,Agrupacion,2,50,501,50
1862,Amomokpok,3,50,501,50
2875,Apad,4,50,501,50
596,Apale,5,50,501,50
2544,Banga Caves,6,50,501,50
2508,Baya,7,50,501,50
1989,Binahan Proper,8,50,501,50
1883,Binahan Upper,9,50,501,50
1717,Buenasuerte,10,50,501,50
819,Cabadisan,11,50,501,50
780,Cabinitan,12,50,501,50
1126,Cabugao,13,50,501,50
751,Caditaan,14,50,501,50
1142,Cale,15,50,501,50
4346,Godofredo Reyes Sr.,16,50,501,50
1875,Catabangan Proper,17,50,501,50
381,Inandawa,18,50,501,50
1745,Laguio,19,50,501,50
906,Lanipga-Cawayan,20,50,501,50
3591,Liboro,21,50,501,50
956,Lohong,22,50,501,50
1803,Lower Omon,23,50,501,50
1451,Lower Santa Cruz,24,50,501,50
2327,Panaytayan,26,50,501,50
729,Panaytayan Nuevo,27,50,501,50
647,Patalunan,28,50,501,50
1816,Poblacion Ilaod,29,50,501,50
1468,Poblacion Iraya,30,50,501,50
1063,Port Junction Norte,31,50,501,50
768,Port Junction Sur,32,50,501,50
1597,Salvacion,34,50,501,50
748,Samay,35,50,501,50
2218,San Rafael,36,50,501,50
3126,F. Simeon,37,50,501,50
1375,Tagbac,38,50,501,50
754,Upper Omon,39,50,501,50
1136,Upper Santa Cruz,40,50,501,50
790,Aniog,1,50,501,50
841,Atulayan,2,50,501,50
1408,Bongalon,3,50,501,50
3151,Buracan,4,50,501,50
1566,Catalotoan,5,50,501,50
1535,Del Carmen ,6,50,501,50
1811,Kilantaao,7,50,501,50
1402,Kilomaon,8,50,501,50
2178,Mabca,10,50,501,50
2202,Minadongjol,11,50,501,50
4081,Nato,12,50,501,50
2705,Patitinan,14,50,501,50
1272,San Antonio ,15,50,501,50
1381,San Isidro ,17,50,501,50
850,San Roque ,18,50,501,50
1272,Santo Niño,19,50,501,50
2515,Sibaguan,20,50,501,50
2252,Tinorongan,22,50,501,50
3629,Turague,23,50,501,50
2243,Alianza,1,50,501,50
2944,Beberon,2,50,501,50
874,Bical,3,50,501,50
666,Bocal,4,50,501,50
2407,Bonifacio ,5,50,501,50
1565,Buenavista ,6,50,501,50
577,Calascagas,7,50,501,50
1100,Cotmo,8,50,501,50
844,Daculang Tubig,9,50,501,50
1759,Del Pilar ,10,50,501,50
1085,Gñaran,11,50,501,50
2462,Grijalvo,12,50,501,50
3323,Lupi,13,50,501,50
1383,Maragñi,14,50,501,50
6140,Pamukid,15,50,501,50
854,Pinamasagan,16,50,501,50
1240,Pipian,17,50,501,50
2455,Planza,18,50,501,50
1534,Rizal ,19,50,501,50
955,San Joaquin,20,50,501,50
1545,Santa Cruz,21,50,501,50
671,Tagpocol,22,50,501,50
1711,Adiangao,1,50,501,50
1313,Bagacay,2,50,501,50
396,Bahay,3,50,501,50
1287,Boclod,4,50,501,50
2849,Calalahan,5,50,501,50
912,Calawit,6,50,501,50
1686,Camagong,7,50,501,50
933,Catalotoan,8,50,501,50
2092,Danlog,9,50,501,50
617,Del Carmen ,10,50,501,50
2035,Dolo,11,50,501,50
2166,Kinalansan,12,50,501,50
1861,Mampirao,13,50,501,50
1162,Manzana,14,50,501,50
925,Minoro,15,50,501,50
1158,Palale,16,50,501,50
725,Ponglon,17,50,501,50
2408,Pugay,18,50,501,50
2959,Sabang,19,50,501,50
3178,Salogon,20,50,501,50
1015,San Antonio ,21,50,501,50
883,San Juan ,23,50,501,50
152,San Vicente ,24,50,501,50
1309,Santa Cruz ,25,50,501,50
1351,Soledad ,26,50,501,50
2022,Tagas,27,50,501,50
1824,Tambangan,28,50,501,50
1551,Telegrafo,29,50,501,50
1493,Tominawog,30,50,501,50
864,Aldezar,1,50,501,50
1581,Alteza,2,50,501,50
1792,Anib,3,50,501,50
778,Awayan,4,50,501,50
1532,Azucena,5,50,501,50
1409,Bagong Sirang,6,50,501,50
1911,Binahian,7,50,501,50
1361,Bolo Sur,8,50,501,50
1744,Bolo Norte,9,50,501,50
566,Bulan,10,50,501,50
1231,Bulawan,11,50,501,50
489,Cabuyao,12,50,501,50
945,Caima,13,50,501,50
3869,Calagbangan,14,50,501,50
988,Calampinay,15,50,501,50
745,Carayrayan,16,50,501,50
1216,Cotmo,17,50,501,50
502,Gabi,18,50,501,50
2089,Gaongan,19,50,501,50
3339,Impig,20,50,501,50
574,Lipilip,21,50,501,50
1334,Lubigan Jr.,22,50,501,50
1362,Lubigan Sr.,23,50,501,50
797,Malaguico,24,50,501,50
1688,Malubago,25,50,501,50
1999,Manangle,26,50,501,50
1278,Mangga,27,50,501,50
637,Mangapo,28,50,501,50
428,Manlubang,29,50,501,50
577,Mantila,30,50,501,50
3560,North Centro ,31,50,501,50
1633,North Villazar,32,50,501,50
518,Sagrada Familia,34,50,501,50
375,Salanda,35,50,501,50
1142,Salvacion,36,50,501,50
1093,San Isidro,37,50,501,50
1169,San Vicente,38,50,501,50
1024,Serranzana,39,50,501,50
6567,South Centro ,40,50,501,50
2072,South Villazar,41,50,501,50
1514,Taisan,42,50,501,50
2695,Tara,43,50,501,50
1369,Tible,44,50,501,50
2149,Tula-tula,45,50,501,50
1135,Vigaan,46,50,501,50
529,Yabo,48,50,501,50
311,Bagong Sirang,1,50,501,50
721,Bahao,2,50,501,50
963,Boboan,3,50,501,50
1852,Butawanan,4,50,501,50
1271,Cabugao,5,50,501,50
1048,Fundado,6,50,501,50
549,Homestead,8,50,501,50
306,La Purisima,9,50,501,50
524,Mabuhay,10,50,501,50
284,Malaconini,11,50,501,50
638,Nalayahan,12,50,501,50
410,Matandang Siruma,13,50,501,50
1342,Pinitan,14,50,501,50
1966,Poblacion,15,50,501,50
998,Pamintan-Bantilan,16,50,501,50
1081,Salvacion,17,50,501,50
410,San Andres,18,50,501,50
886,San Ramon,19,50,501,50
866,Sulpa,20,50,501,50
485,Tandoc,21,50,501,50
337,Tongo-Bantigue,22,50,501,50
2171,Vito,23,50,501,50
1498,Abo,1,50,501,50
2056,Cabalinadan,2,50,501,50
4975,Caraycayon,3,50,501,50
1387,Casuna,4,50,501,50
651,Consocep,5,50,501,50
1762,Coyaoyao,6,50,501,50
1793,Gaao,7,50,501,50
1353,Gingaroy,8,50,501,50
3589,Gubat,9,50,501,50
2676,Huyonhuyon,10,50,501,50
1902,Libod,11,50,501,50
3120,Mabalodbalod,12,50,501,50
3334,May-Anao,13,50,501,50
1832,Panagan,14,50,501,50
3075,Poblacion,15,50,501,50
4205,Salvacion,16,50,501,50
2990,San Antonio,18,50,501,50
1553,San Francisco,19,50,501,50
1234,San Miguel,20,50,501,50
4182,San Rafael,21,50,501,50
4119,Talojongon,22,50,501,50
4200,Tinawagan,23,50,501,50
3038,Vinagre,24,50,501,50
1605,Agay-Ayan,1,50,501,50
2185,Antipolo,2,50,501,50
3261,Bagacay,3,50,501,50
1191,Banga,4,50,501,50
2079,Bolaobalite,5,50,501,50
593,Bani,6,50,501,50
1001,Bataan,7,50,501,50
2341,Binalay,8,50,501,50
2667,Buenavista,9,50,501,50
1856,Buyo,10,50,501,50
3103,Cagliliog,11,50,501,50
891,Caloco,12,50,501,50
1054,Camagong,13,50,501,50
1905,Canayonan,14,50,501,50
1980,Cawaynan,15,50,501,50
1067,Daligan,16,50,501,50
965,Filarca ,17,50,501,50
300,La Purisima ,18,50,501,50
2245,Lupi,19,50,501,50
1356,Magsaysay,20,50,501,50
697,Magtang,21,50,501,50
1651,Mananao,22,50,501,50
716,La Medalla,23,50,501,50
537,New Caaluan,24,50,501,50
637,Olag Grande,25,50,501,50
1409,Olag Pequeño,26,50,501,50
284,Old Caaluan,27,50,501,50
961,Pag-Asa,28,50,501,50
1020,Pantat,29,50,501,50
1157,Sagrada,30,50,501,50
1564,Salvacion,31,50,501,50
1211,San Antonio,32,50,501,50
619,San Isidro ,33,50,501,50
601,San Jose,34,50,501,50
1283,San Pascual ,35,50,501,50
1481,San Ramon,36,50,501,50
863,San Roque,37,50,501,50
697,San Vicente,38,50,501,50
3836,Santa Cruz ,39,50,501,50
3937,Sogod,40,50,501,50
5496,Tambang,41,50,501,50
2559,Tierra Nevada,42,50,501,50
943,Union,43,50,501,50
2372,Salvacion Poblacion,44,50,501,50
781,Antipolo,1,50,502,50
540,Bacak,2,50,502,50
713,Bagatabao,3,50,502,50
698,Bugao,4,50,502,50
239,Cahan,5,50,502,50
560,Hinipaan,6,50,502,50
604,Magsaysay,7,50,502,50
785,Poblacion,8,50,502,50
267,Quigaray,10,50,502,50
350,Quezon,11,50,502,50
865,Sagrada,12,50,502,50
644,Salvacion,13,50,502,50
869,San Isidro,14,50,502,50
583,San Rafael,15,50,502,50
957,San Vicente,16,50,502,50
259,Santa Mesa,17,50,502,50
619,Santa Teresa,18,50,502,50
753,Suchan,19,50,502,50
438,Abihao,1,50,502,50
862,Agban,2,50,502,50
379,Bagong Sirang,3,50,502,50
763,Benticayan,4,50,502,50
337,Buenavista,5,50,502,50
380,Caragumihan,6,50,502,50
177,Batolinao,7,50,502,50
1003,Danao,8,50,502,50
190,Sagrada,9,50,502,50
1033,Ginitligan,10,50,502,50
495,Guinsaanan,11,50,502,50
795,J. M. Alberto,12,50,502,50
372,Macutal,13,50,502,50
490,Moning,14,50,502,50
383,Nagbarorong,15,50,502,50
559,Osmeña,16,50,502,50
83,P. Teston,17,50,502,50
571,Paniquihan,18,50,502,50
357,Eastern Poblacion,19,50,502,50
418,Puraran,20,50,502,50
543,Putsan,21,50,502,50
129,Quezon,22,50,502,50
345,Rizal,23,50,502,50
322,Salvacion,24,50,502,50
163,San Lorenzo,25,50,502,50
644,San Miguel,26,50,502,50
193,Santa Maria,27,50,502,50
849,Tilod,28,50,502,50
211,Western Poblacion,29,50,502,50
197,Aroyao Pequeño,1,50,502,50
394,Bagumbayan,2,50,502,50
774,Banawang,3,50,502,50
1445,Batalay,4,50,502,50
2098,Binanuahan,5,50,502,50
1185,Bote,6,50,502,50
445,Buenavista,7,50,502,50
3065,Cabugao,8,50,502,50
672,Cagraray,9,50,502,50
452,Carorian,10,50,502,50
1193,Guinobatan,11,50,502,50
397,Libjo,12,50,502,50
636,Marinawa,13,50,502,50
380,Mintay,14,50,502,50
381,Oguis,15,50,502,50
658,Pananaogan,16,50,502,50
971,Libod Poblacion,17,50,502,50
437,San Andres,18,50,502,50
418,San Pedro,19,50,502,50
1581,San Roque,20,50,502,50
147,Santa Isabel,21,50,502,50
661,Sibacungan,22,50,502,50
1015,Sipi,23,50,502,50
259,Talisay,24,50,502,50
586,Tamburan,25,50,502,50
374,Tilis,26,50,502,50
927,Ilawod ,27,50,502,50
756,Baybay ,1,50,502,50
345,Bocon,2,50,502,50
1063,Bothoan ,3,50,502,50
630,Buenavista,4,50,502,50
585,Bulalacao,5,50,502,50
759,Camburo,6,50,502,50
2312,Dariao,7,50,502,50
1182,Datag East,8,50,502,50
1008,Datag West,9,50,502,50
788,Guiamlong,10,50,502,50
558,Hitoma,11,50,502,50
823,Icanbato ,12,50,502,50
797,Inalmasinan,13,50,502,50
597,Iyao,14,50,502,50
2347,Mabini,15,50,502,50
389,Maui,17,50,502,50
1144,Maysuran,18,50,502,50
1975,Milaviga,19,50,502,50
1317,Panique,20,50,502,50
1614,Sabangan,21,50,502,50
1410,Sabloyon,22,50,502,50
729,Salvacion,23,50,502,50
999,Supang,24,50,502,50
2796,Toytoy ,25,50,502,50
3020,Tubli,26,50,502,50
782,Tucao,27,50,502,50
1389,Obi,28,50,502,50
991,Biong,1,50,502,50
1445,Dororian,2,50,502,50
778,Poblacion District I,3,50,502,50
1775,Poblacion District II,4,50,502,50
776,Poblacion District III,5,50,502,50
559,San Pedro,6,50,502,50
608,San Vicente,7,50,502,50
1081,Sicmil,8,50,502,50
699,Sioron,9,50,502,50
1044,Bagawang,1,50,502,50
1232,Balagñonan,2,50,502,50
784,Baldoc,3,50,502,50
515,Canlubi,4,50,502,50
454,Santa Cruz,5,50,502,50
632,Catamban,6,50,502,50
876,Cobo,7,50,502,50
496,Hiyop,9,50,502,50
1634,Libod ,10,50,502,50
487,Lourdes,11,50,502,50
701,Lumabao,12,50,502,50
854,Marambong,13,50,502,50
1583,Napo ,14,50,502,50
976,Oga,15,50,502,50
948,Pandan Del Norte ,16,50,502,50
949,Pandan Del Sur ,17,50,502,50
404,Panuto,18,50,502,50
1504,Salvacion,19,50,502,50
670,San Andres,20,50,502,50
394,San Isidro,21,50,502,50
947,Porot,22,50,502,50
281,San Rafael,23,50,502,50
773,San Roque,24,50,502,50
889,Tabugoc,25,50,502,50
782,Tokio,26,50,502,50
664,Wagdas,27,50,502,50
383,Alinawan,1,50,502,50
149,Babaguan,2,50,502,50
256,Bagong Bayan,3,50,502,50
366,Burabod,5,50,502,50
676,Cabuyoan,6,50,502,50
745,Cagdarao,7,50,502,50
596,Mabini,8,50,502,50
373,Maculiw,9,50,502,50
409,Panay,10,50,502,50
254,Taopon,11,50,502,50
463,Salvacion ,13,50,502,50
365,San Antonio,14,50,502,50
402,San Joaquin ,15,50,502,50
210,San Jose ,16,50,502,50
171,San Juan ,17,50,502,50
1155,San Miguel,18,50,502,50
438,San Nicolas ,19,50,502,50
455,San Pedro ,20,50,502,50
244,San Vicente ,21,50,502,50
423,Santa Ana ,22,50,502,50
286,Santa Maria ,23,50,502,50
281,Santo Santiago ,24,50,502,50
613,Tibo,26,50,502,50
1260,Agojo,1,50,502,50
661,Alibuag,2,50,502,50
481,Asgad,3,50,502,50
676,Bagong Sirang,4,50,502,50
358,Barihay,5,50,502,50
1716,Batong Paloway,6,50,502,50
1113,Belmonte ,7,50,502,50
1433,Bislig,8,50,502,50
601,Bon-ot,9,50,502,50
595,Cabungahan,10,50,502,50
2855,Cabcab,11,50,502,50
1386,Carangag,12,50,502,50
852,Catagbacan,13,50,502,50
1881,Codon,14,50,502,50
1308,Comagaycay,15,50,502,50
806,Datag,16,50,502,50
988,Divino Rostro ,17,50,502,50
680,Esperanza ,18,50,502,50
544,Hilawan,19,50,502,50
2158,Lictin,20,50,502,50
251,Lubas,21,50,502,50
3026,Manambrag,22,50,502,50
2556,Mayngaway,23,50,502,50
1298,Palawig,24,50,502,50
448,Puting Baybay,25,50,502,50
886,Rizal,26,50,502,50
367,Salvacion ,27,50,502,50
915,San Isidro,28,50,502,50
492,San Jose,29,50,502,50
127,San Roque ,30,50,502,50
189,San Vicente,31,50,502,50
291,Santa Cruz ,32,50,502,50
841,Sapang Palay ,33,50,502,50
655,Tibang,34,50,502,50
1633,Timbaan,35,50,502,50
571,Tominawog,36,50,502,50
667,Wagdas ,37,50,502,50
915,Yocti,38,50,502,50
630,Balatohan,1,50,502,50
310,Salvacion,2,50,502,50
533,Boton,3,50,502,50
436,Buhi,4,50,502,50
230,Dayawa,5,50,502,50
424,Atsan,6,50,502,50
544,Poblacion District II,7,50,502,50
1069,Poblacion District III,8,50,502,50
836,J. M. Alberto,9,50,502,50
557,Katipunan,10,50,502,50
1302,Kilikilihan,11,50,502,50
1025,Mabato,12,50,502,50
835,Obo,13,50,502,50
376,Pacogon,14,50,502,50
957,Pagsangahan,15,50,502,50
314,Pangilao,16,50,502,50
1111,Paraiso,17,50,502,50
160,Santa Elena,18,50,502,50
1249,Progreso,19,50,502,50
672,San Juan,20,50,502,50
250,San Marcos,21,50,502,50
469,Siay,22,50,502,50
852,Solong,23,50,502,50
539,Tobrehon,24,50,502,50
759,Almojuela,1,50,502,50
423,Ananong,2,50,502,50
607,Asuncion ,3,50,502,50
220,Batohonan,4,50,502,50
692,Begonia,5,50,502,50
354,Botinagan,6,50,502,50
839,Buenavista,7,50,502,50
920,Burgos,8,50,502,50
423,Del Pilar,9,50,502,50
406,Mabini,10,50,502,50
613,Magsaysay,11,50,502,50
1030,Ogbong,12,50,502,50
437,Osmeña,13,50,502,50
1642,Pedro Vera,14,50,502,50
380,Peñafrancia ,15,50,502,50
1209,Quezon,16,50,502,50
274,Quirino,17,50,502,50
1446,Rizal,18,50,502,50
694,Roxas,19,50,502,50
690,Sagrada,20,50,502,50
294,San Isidro ,21,50,502,50
827,San Jose Poblacion,22,50,502,50
1169,San Jose Oco,23,50,502,50
522,San Pedro ,24,50,502,50
931,San Roque ,25,50,502,50
724,San Vicente ,26,50,502,50
801,Santa Rosa,27,50,502,50
834,Soboc,28,50,502,50
1110,Tambongon,29,50,502,50
1029,Tinago,30,50,502,50
570,Villa Aurora,31,50,502,50
731,Antipolo Del Norte,1,50,502,50
621,Antipolo Del Sur,2,50,502,50
939,Balite,3,50,502,50
503,Batag,4,50,502,50
3383,Bigaa,5,50,502,50
440,Buenavista,6,50,502,50
1782,Buyo,7,50,502,50
512,Cabihian,8,50,502,50
770,Calabnigan,9,50,502,50
327,Calampong,10,50,502,50
3335,Calatagan Proper,11,50,502,50
2498,Calatagan Tibang,12,50,502,50
1529,Capilihan,13,50,502,50
549,Casoocan,14,50,502,50
3959,Cavinitan,15,50,502,50
808,Gogon Sirangan,16,50,502,50
929,Concepcion ,17,50,502,50
811,Constantino ,18,50,502,50
2241,Danicop,19,50,502,50
654,Dugui San Vicente,20,50,502,50
403,Dugui San Isidro,21,50,502,50
1474,Dugui Too,23,50,502,50
411,F. Tacorda Village,24,50,502,50
1801,Francia ,25,50,502,50
2177,Gogon Centro,26,50,502,50
894,Hawan Grande,27,50,502,50
676,Hawan Ilaya,28,50,502,50
1151,Hicming,29,50,502,50
848,Igang,30,50,502,50
498,Juan M. Alberto,31,50,502,50
1008,Lanao ,32,50,502,50
770,Magnesia Del Norte,33,50,502,50
865,Magnesia Del Sur,34,50,502,50
811,Marcelo Alberto ,35,50,502,50
356,Marilima,36,50,502,50
540,Pajo Baguio,37,50,502,50
1205,Pajo San Isidro,38,50,502,50
1998,Palnab Del Norte,39,50,502,50
1970,Palnab Del Sur,40,50,502,50
387,Palta Big,41,50,502,50
1234,Palta Salvacion,42,50,502,50
948,Palta Small,43,50,502,50
2018,Rawis ,44,50,502,50
495,Salvacion,45,50,502,50
5459,San Isidro Village,46,50,502,50
107,San Jose ,47,50,502,50
599,San Juan ,48,50,502,50
870,San Pablo ,49,50,502,50
264,San Pedro ,50,50,502,50
997,San Roque ,51,50,502,50
2276,San Vicente,52,50,502,50
935,Ibong Sapa,53,50,502,50
974,Santa Cruz,54,50,502,50
713,Santa Elena ,55,50,502,50
1209,Santo Cristo,56,50,502,50
1434,Santo Domingo,57,50,502,50
1459,Santo Niño,58,50,502,50
922,Simamla,59,50,502,50
359,Sogod-Simamla,61,50,502,50
572,Talisoy,62,50,502,50
2031,Sogod-Tibgao,63,50,502,50
1099,Tubaon,64,50,502,50
1982,Valencia,65,50,502,50
4632,Ambolong,1,50,504,50
827,Amoroy,2,50,504,50
2059,Amotag,3,50,504,50
2841,Bagauma,4,50,504,50
757,Balawing,5,50,504,50
1661,Balete,6,50,504,50
2915,Bangon,7,50,504,50
1220,Cabangcalan,8,50,504,50
1266,Cabas-An,9,50,504,50
1527,Calanay,10,50,504,50
2649,Capsay,11,50,504,50
951,Concepcion,12,50,504,50
1703,Dayhagan,13,50,504,50
1550,Don Pablo Dela Rosa,14,50,504,50
2055,Gumahang,15,50,504,50
2740,Jaboyoan,16,50,504,50
1009,Lanang,17,50,504,50
3186,Luy-a,18,50,504,50
1084,Macabug,19,50,504,50
1840,Malubi,20,50,504,50
1340,Managanaga,21,50,504,50
1117,Manamoc,22,50,504,50
1337,Mariposa,23,50,504,50
2569,Mataba,24,50,504,50
1639,Matalangtalang,25,50,504,50
1357,Matongog,26,50,504,50
2005,Nabongsoran,27,50,504,50
979,Pangle,28,50,504,50
6464,Panique,29,50,504,50
939,Pinanaan,30,50,504,50
4090,Poblacion,31,50,504,50
8282,Puro,32,50,504,50
1820,San Agustin,33,50,504,50
1175,San Isidro,34,50,504,50
1371,Sawang,35,50,504,50
2784,Syndicate,36,50,504,50
1555,Talabaan,37,50,504,50
1515,Talib,38,50,504,50
3131,Tigbao,39,50,504,50
1736,Tinago,40,50,504,50
2674,Tinigban,41,50,504,50
528,Baao,1,50,504,50
384,Banase,2,50,504,50
893,Batuila,3,50,504,50
1406,Cagara,4,50,504,50
1189,Cagpandan,5,50,504,50
1580,Cancahorao,6,50,504,50
836,Canjunday,7,50,504,50
578,Docol,8,50,504,50
1056,Eastern Capsay,9,50,504,50
645,Gabi,10,50,504,50
2342,Gangao,11,50,504,50
1977,Lagta,12,50,504,50
1517,Lahong Proper,13,50,504,50
495,Lahong Interior,14,50,504,50
806,Lipata,15,50,504,50
686,Madangcalan,16,50,504,50
1734,Magdalena,17,50,504,50
1154,Manoboc,18,50,504,50
767,Obongon Diot,19,50,504,50
4025,Poblacion,20,50,504,50
498,Polot,21,50,504,50
1545,Potoson,22,50,504,50
933,Sog-Ong,23,50,504,50
1281,Tinapian,24,50,504,50
683,Baybay,1,50,504,50
583,Bongcanaway,2,50,504,50
925,Mabuhay,3,50,504,50
1723,Calumpang,4,50,504,50
2251,Cantil,5,50,504,50
732,Casamongan,6,50,504,50
2527,Dao,7,50,504,50
1326,Danao,8,50,504,50
1974,Guinbanwahan,9,50,504,50
1836,Ilaya,10,50,504,50
864,Jangan,11,50,504,50
1436,Jintotolo,12,50,504,50
256,Mapili,13,50,504,50
424,Mapitogo,14,50,504,50
2277,Pajo,15,50,504,50
1418,Palane,16,50,504,50
3485,Panguiranan,17,50,504,50
1057,Panubigan,18,50,504,50
3264,Poblacion,19,50,504,50
1414,Pulanduta,20,50,504,50
592,Quinayangan Diotay,21,50,504,50
463,Quinayangan Tonga,22,50,504,50
1296,Salvacion,23,50,504,50
502,Sampad,24,50,504,50
1057,San Andres,25,50,504,50
939,San Antonio,26,50,504,50
668,Sapatos,27,50,504,50
759,Talisay,29,50,504,50
1042,Tonga,30,50,504,50
1669,Ubo,31,50,504,50
399,Victory,32,50,504,50
314,Villa Alvarez,33,50,504,50
1907,Burgos,1,50,504,50
1371,Canares,2,50,504,50
571,Cambañez,3,50,504,50
852,Costa Rica,4,50,504,50
879,Danao,5,50,504,50
1663,Gibraltar,6,50,504,50
255,Mabuhay,7,50,504,50
544,Matabao,8,50,504,50
450,Nasandig,9,50,504,50
971,Panisihan,10,50,504,50
2185,Poblacion,11,50,504,50
876,Rizal,13,50,504,50
1080,Royroy,14,50,504,50
1006,Sawang,15,50,504,50
608,Abaca,1,50,504,50
1322,Aguada,2,50,504,50
1084,Badiang,3,50,504,50
1110,Bagumbayan,4,50,504,50
1187,Cadulawan,5,50,504,50
1279,Cagbatang,6,50,504,50
397,Chimenea,7,50,504,50
1300,Concepcion,8,50,504,50
2245,Curvada,10,50,504,50
579,Divisoria,11,50,504,50
1977,Domorog,12,50,504,50
1446,Estampar,13,50,504,50
1382,Gahit,14,50,504,50
564,Libtong,15,50,504,50
3085,Liong,16,50,504,50
838,Maanahao,17,50,504,50
1279,Madamba,18,50,504,50
859,Malobago,19,50,504,50
1603,Matayum,20,50,504,50
953,Matubinao,21,50,504,50
1150,Mintac,22,50,504,50
975,Nadawisan,23,50,504,50
858,Osmeña,24,50,504,50
3701,Pawican,25,50,504,50
769,Pitogo,26,50,504,50
7209,Poblacion,27,50,504,50
1921,Quezon,28,50,504,50
527,San Isidro,29,50,504,50
672,San Jose,30,50,504,50
915,San Pedro,31,50,504,50
986,San Rafael,32,50,504,50
1460,Santa Teresita,33,50,504,50
1755,Santo Niño,34,50,504,50
964,Tagboan,36,50,504,50
781,Tuybo,37,50,504,50
883,Villa Pogado,38,50,504,50
3165,Begia,2,50,504,50
1039,Cabayugan,3,50,504,50
1268,Cabungahan,4,50,504,50
1423,Calapayan,5,50,504,50
1017,Calumpang,6,50,504,50
1695,Dalipe,7,50,504,50
3816,Divisoria,8,50,504,50
2375,Guiom,9,50,504,50
4337,Gilotongan,10,50,504,50
1158,Itombato,11,50,504,50
1118,Libertad,12,50,504,50
2278,Looc,13,50,504,50
1127,Mactan,14,50,504,50
1587,Madbad,15,50,504,50
854,R.M. Magbalon,16,50,504,50
2949,Mahayahay,17,50,504,50
1637,Maihao,18,50,504,50
3178,Malbug,19,50,504,50
3389,Naro,20,50,504,50
2036,Pananawan,21,50,504,50
4311,Poblacion,22,50,504,50
840,Pulot,23,50,504,50
2155,Recodo,24,50,504,50
688,San Jose,25,50,504,50
1519,San Vicente,26,50,504,50
1585,Taberna,27,50,504,50
1177,Talisay,28,50,504,50
1607,Tuburan,29,50,504,50
1217,Villahermosa,30,50,504,50
2572,Chico Island,31,50,504,50
1040,Lague-lague,32,50,504,50
610,Palobandera,33,50,504,50
2728,Peña Island,34,50,504,50
1143,Pin-As,35,50,504,50
919,Iraya,36,50,504,50
2443,Punta Batsan,37,50,504,50
1265,Tubog,38,50,504,50
1081,Albasan,1,50,504,50
1908,Boca Engaño,2,50,504,50
1938,Buyo,3,50,504,50
1184,Calpi,4,50,504,50
1128,Canomay,5,50,504,50
1491,Cawayan,6,50,504,50
3617,Poblacion District I,7,50,504,50
4493,Poblacion District II,8,50,504,50
1457,Mababang Baybay,9,50,504,50
2354,Mabiton,10,50,504,50
673,Manapao,11,50,504,50
1429,Nabasagan,12,50,504,50
1631,Nonoc,13,50,504,50
3200,Osmeña,14,50,504,50
3222,Pasig,15,50,504,50
1464,Peñafrancia,16,50,504,50
1482,Quezon,17,50,504,50
1562,San Isidro,18,50,504,50
2271,San Ramon,19,50,504,50
1005,San Vicente,20,50,504,50
1674,Taguilid,21,50,504,50
1878,Imelda,22,50,504,50
1454,Balantay,1,50,504,50
2587,Balocawe,2,50,504,50
1486,Banahao,3,50,504,50
1060,Buenaflor,4,50,504,50
1098,Buracan,5,50,504,50
632,Cabanoyoan,6,50,504,50
408,Cabrera,7,50,504,50
922,Cadulan,8,50,504,50
574,Calabad,9,50,504,50
2944,Canomay,10,50,504,50
543,Divisoria,11,50,504,50
1647,Gaid,12,50,504,50
1458,Gregorio Alino,13,50,504,50
1282,Magcaraguit,14,50,504,50
453,Mambog,15,50,504,50
2562,Poblacion,16,50,504,50
874,Rizal,17,50,504,50
460,San Vicente,18,50,504,50
1397,Suba,19,50,504,50
1068,T.R. Yangco,20,50,504,50
1127,Agoho,1,50,504,50
543,Almero,2,50,504,50
1192,Baras,3,50,504,50
1148,Domorog,4,50,504,50
910,Guadalupe,5,50,504,50
920,Iligan,6,50,504,50
895,Labangtaytay,7,50,504,50
493,Labrador,8,50,504,50
437,Libertad,9,50,504,50
727,Magsaysay,10,50,504,50
1570,Masbaranon,11,50,504,50
1099,Poblacion,12,50,504,50
951,Potingbato,13,50,504,50
236,Rizal,14,50,504,50
670,San Roque,15,50,504,50
679,Santiago,16,50,504,50
