name,population,code,region_code,province_code,city_code
Nagsingcaoan,354,015,01,029,09
Oaig-Daya,279,016,01,029,09
Pagangpang,432,017,01,029,09
Patac,1370,018,01,029,09
Poblacion,461,019,01,029,09
Rubio,664,020,01,029,09
Sabangan-Bato,551,021,01,029,09
Sacaang,434,022,01,029,09
San Vicente,226,023,01,029,09
Sapang,295,024,01,029,09
Alfonso,997,001,01,029,10
Bussot,452,002,01,029,10
Concepcion,747,003,01,029,10
Dapdappig,546,004,01,029,10
Matue-Butarag,687,005,01,029,10
Poblacion Norte,560,007,01,029,10
Poblacion Sur,483,008,01,029,10
Banucal,676,001,01,029,11
Bequi-Walin,555,002,01,029,11
Bugui,239,003,01,029,11
Calungbuyan,235,004,01,029,11
Carcarabasa,432,005,01,029,11
Labut,303,006,01,029,11
Poblacion Norte,963,007,01,029,11
Poblacion Sur,366,008,01,029,11
San Vicente,452,009,01,029,11
Suysuyan,328,010,01,029,11
Tay-ac,156,011,01,029,11
Alangan,940,001,01,029,12
Bacar,584,002,01,029,12
Barbarit,879,006,01,029,12
Bungro,1587,007,01,029,12
Cabaroan,625,008,01,029,12
Cadanglaan,204,010,01,029,12
Caraisan,794,011,01,029,12
Dacutan,884,014,01,029,12
Labut,788,015,01,029,12
Maas-asin,845,017,01,029,12
Macatcatud,894,018,01,029,12
Namalpalan,1199,019,01,029,12
Manzante,1951,020,01,029,12
Maratudo,1319,022,01,029,12
Miramar,1449,023,01,029,12
Napo,1033,025,01,029,12
Pagsanaan Norte,515,026,01,029,12
Pagsanaan Sur,656,027,01,029,12
Panay Norte,1506,028,01,029,12
Panay Sur,673,029,01,029,12
Patong,1534,030,01,029,12
Puro,4785,031,01,029,12
San Basilio ,437,032,01,029,12
San Clemente ,924,033,01,029,12
San Julian ,488,034,01,029,12
San Lucas ,664,035,01,029,12
San Ramon ,870,036,01,029,12
San Vicente ,786,037,01,029,12
Santa Monica,766,038,01,029,12
Sarsaracat,729,039,01,029,12
Balaweg,610,001,01,029,13
Bandril,478,002,01,029,13
Bantugo,691,003,01,029,13
Cadacad,230,004,01,029,13
Casilagan,330,005,01,029,13
Cosocos,217,006,01,029,13
Lapting,422,007,01,029,13
Mapisi,362,008,01,029,13
Mission,419,009,01,029,13
Poblacion East,517,010,01,029,13
Poblacion West,578,011,01,029,13
Taleb,611,012,01,029,13
Abuor,1150,001,01,029,14
Ambulogan,1525,002,01,029,14
Aquib,955,004,01,029,14
Banglayan,1146,005,01,029,14
Bulanos,1074,006,01,029,14
Cadacad,749,007,01,029,14
Cagayungan,1178,008,01,029,14
Camarao,1346,009,01,029,14
Casilagan,771,010,01,029,14
Codoog,929,011,01,029,14
Dasay,1281,012,01,029,14
Dinalaoan,1300,013,01,029,14
Estancia,275,014,01,029,14
Lanipao,677,015,01,029,14
Lungog,2213,016,01,029,14
Margaay,2607,017,01,029,14
Marozo,1427,018,01,029,14
Naguneg,2062,019,01,029,14
Orence,1969,020,01,029,14
Pantoc,1127,021,01,029,14
Paratong,1709,022,01,029,14
Parparia,1301,023,01,029,14
Quinarayan,2730,024,01,029,14
Rivadavia,712,025,01,029,14
San Antonio,1934,026,01,029,14
San Jose ,1375,027,01,029,14
San Pablo,1144,028,01,029,14
San Pedro,2015,029,01,029,14
Santa Lucia ,1521,030,01,029,14
Sarmingan,640,031,01,029,14
Sucoc,1559,032,01,029,14
Sulvec,2277,033,01,029,14
Turod,670,034,01,029,14
Bantay Abot,886,035,01,029,14
Banoen,673,001,01,029,15
Cayus,860,002,01,029,15
Patungcaleo,1194,003,01,029,15
Malideg,865,004,01,029,15
Namitpit,1269,005,01,029,15
Patiacan,888,006,01,029,15
Legleg ,2098,007,01,029,15
Suagayan,767,008,01,029,15
Lamag,692,009,01,029,15
Atabay,285,001,01,029,16
Calangcuasan,1130,002,01,029,16
Balidbid,1273,003,01,029,16
Baluarte,658,004,01,029,16
Baybayading,189,005,01,029,16
Boguibog,648,006,01,029,16
Bulala-Leguey,295,007,01,029,16
Kaliwakiw,366,008,01,029,16
Culiong,280,010,01,029,16
Dinaratan,758,011,01,029,16
Kinmarin,370,012,01,029,16
Lucbuban,551,013,01,029,16
Madarang,254,014,01,029,16
Maligcong,299,015,01,029,16
Pias,485,016,01,029,16
Poblacion Norte,910,017,01,029,16
Poblacion Sur,598,018,01,029,16
San Gaspar,386,019,01,029,16
San Tiburcio,596,020,01,029,16
Sorioan,595,021,01,029,16
Ubbog,184,022,01,029,16
Cabaroan ,1121,001,01,029,17
Kalumsing,731,002,01,029,17
Lancuas,932,003,01,029,17
Matibuey,1060,004,01,029,17
Paltoc,541,005,01,029,17
Sibsibbu,621,006,01,029,17
Tiagan,1524,007,01,029,17
San Miliano,676,008,01,029,17
Ansad,643,001,01,029,18
Apatot,1590,002,01,029,18
Bateria,506,003,01,029,18
Cabaroan,882,004,01,029,18
Cappa-cappa,813,005,01,029,18
Poblacion,801,006,01,029,18
San Nicolas,1073,007,01,029,18
San Pablo,978,008,01,029,18
San Rafael,721,009,01,029,18
Villa Quirino,374,010,01,029,18
Arnap,244,001,01,029,19
Bahet,990,002,01,029,19
Belen,120,003,01,029,19
Bungro,688,004,01,029,19
Busiing Sur,664,006,01,029,19
Busiing Norte,934,007,01,029,19
Dongalo,379,009,01,029,19
Gongogong,350,010,01,029,19
Iboy,467,011,01,029,19
Otol-Patac,597,013,01,029,19
Poblacion East,722,014,01,029,19
Poblacion West,616,015,01,029,19
Kinamantirisan,296,016,01,029,19
Sagneb,357,017,01,029,19
Sagsagat,766,018,01,029,19
Bacsil,1012,001,01,029,20
Baliw,922,002,01,029,20
Bannuar ,1250,003,01,029,20
Barbar,1360,004,01,029,20
Cabanglotan,1014,005,01,029,20
Cacandongan,324,006,01,029,20
Camanggaan,650,007,01,029,20
Camindoroan,917,008,01,029,20
Caronoan,670,009,01,029,20
Darao,430,010,01,029,20
Dardarat,542,012,01,029,20
Guimod Norte,381,013,01,029,20
Guimod Sur,959,014,01,029,20
Immayos Norte,713,015,01,029,20
Immayos Sur,255,016,01,029,20
Labnig,1137,017,01,029,20
Lapting,1215,018,01,029,20
Lira ,888,019,01,029,20
Malamin,699,020,01,029,20
Muraya,753,021,01,029,20
Nagsabaran,953,022,01,029,20
Nagsupotan,1414,023,01,029,20
Pandayan ,577,025,01,029,20
Refaro,1347,027,01,029,20
Resurreccion ,1013,028,01,029,20
Sabangan,731,029,01,029,20
San Isidro,825,031,01,029,20
Saoang,864,035,01,029,20
Solotsolot,760,037,01,029,20
Sunggiam,1132,038,01,029,20
Surngit,524,039,01,029,20
Asilang,443,040,01,029,20
Bantaoay,1820,001,01,029,21
Bayubay Norte,1368,002,01,029,21
Bayubay Sur,1822,003,01,029,21
Lubong,1190,004,01,029,21
Poblacion,1252,005,01,029,21
Pudoc,2278,006,01,029,21
San Sebastian,3388,007,01,029,21
Ampandula,602,001,01,029,22
Banaoang,511,002,01,029,22
Basug,224,003,01,029,22
Bucalag,153,004,01,029,22
Cabangaran,265,005,01,029,22
Calungboyan,547,006,01,029,22
Casiber,533,008,01,029,22
Dammay,159,009,01,029,22
Labut Norte,554,010,01,029,22
Labut Sur,280,011,01,029,22
Mabilbila Sur,1996,012,01,029,22
Mabilbila Norte,673,013,01,029,22
Magsaysay District ,953,014,01,029,22
Manueva,971,015,01,029,22
Marcos ,480,016,01,029,22
Nagpanaoan,749,017,01,029,22
Namalangan,638,018,01,029,22
Oribi,171,019,01,029,22
Pasungol,875,020,01,029,22
Quezon ,314,022,01,029,22
Quirino ,326,023,01,029,22
Rancho,659,024,01,029,22
Rizal,868,025,01,029,22
Sacuyya Norte,724,026,01,029,22
Sacuyya Sur,538,027,01,029,22
Tabucolan,229,028,01,029,22
Cabaroan,1362,001,01,029,23
Cabittaogan,2490,002,01,029,23
Cabuloan,1408,003,01,029,23
Pangada,902,004,01,029,23
Paratong,1206,005,01,029,23
Poblacion,1435,006,01,029,23
Sinabaan,1379,007,01,029,23
Subec,1168,008,01,029,23
Tamorong,3143,009,01,029,23
Amarao,568,001,01,029,24
Babayoan,603,002,01,029,24
Bacsayan,487,003,01,029,24
Banay,497,004,01,029,24
Bayugao Este,300,005,01,029,24
Bayugao Oeste,597,006,01,029,24
Besalan,1089,007,01,029,24
Bugbuga,827,008,01,029,24
Calaoaan,1533,009,01,029,24
Camanggaan,1150,010,01,029,24
Candalican,530,011,01,029,24
Capariaan,1494,012,01,029,24
Casilagan,891,013,01,029,24
Coscosnong,499,014,01,029,24
Daligan,639,015,01,029,24
Dili,1956,016,01,029,24
Gabor Norte,961,017,01,029,24
Gabor Sur,710,018,01,029,24
Lalong,304,019,01,029,24
Lantag,1006,020,01,029,24
Las-ud,681,021,01,029,24
Mambog,1147,022,01,029,24
Mantanas,1309,023,01,029,24
Nagtengnga,985,024,01,029,24
Padaoil,588,025,01,029,24
Paratong,658,026,01,029,24
Pattiqui,822,027,01,029,24
Pidpid,823,028,01,029,24
Pilar,1678,029,01,029,24
Pinipin,1222,030,01,029,24
Poblacion Este,705,031,01,029,24
Poblacion Norte,1003,032,01,029,24
Poblacion Weste,446,033,01,029,24
Poblacion Sur,687,034,01,029,24
Quinfermin,276,035,01,029,24
Quinsoriano,562,036,01,029,24
Sagat,1327,037,01,029,24
San Antonio,544,038,01,029,24
San Jose,606,039,01,029,24
San Pedro,584,040,01,029,24
Saoat,490,041,01,029,24
Sevilla,1459,042,01,029,24
Sidaoen,958,043,01,029,24
Suyo,1102,044,01,029,24
Tampugo,374,045,01,029,24
Turod,602,046,01,029,24
Villa Garcia,1095,047,01,029,24
Villa Hermosa,1684,048,01,029,24
Villa Laurencia,308,049,01,029,24
Alincaoeg,497,001,01,029,25
Angkileng,755,002,01,029,25
Arangin,363,003,01,029,25
Ayusan ,1213,004,01,029,25
Banbanaba,492,005,01,029,25
Bao-as,776,006,01,029,25
Barangobong ,817,007,01,029,25
Buliclic,450,008,01,029,25
Burgos ,396,009,01,029,25
Cabaritan,541,010,01,029,25
Catayagan,807,011,01,029,25
Conconig East,1254,012,01,029,25
Conconig West,880,013,01,029,25
Damacuag,888,014,01,029,25
Lubong,430,015,01,029,25
Luba,786,016,01,029,25
Nagrebcan,772,017,01,029,25
Nagtablaan,412,018,01,029,25
Namatican,937,019,01,029,25
Nangalisan,962,020,01,029,25
Palali Norte,1020,021,01,029,25
Palali Sur,918,022,01,029,25
Paoc Norte,796,023,01,029,25
Paoc Sur,314,024,01,029,25
Paratong,955,025,01,029,25
Pila East,746,026,01,029,25
Pila West,601,027,01,029,25
Quinabalayangan,255,028,01,029,25
Ronda,861,029,01,029,25
Sabuanan,1253,030,01,029,25
San Juan,906,031,01,029,25
San Pedro,450,032,01,029,25
Sapang,445,033,01,029,25
Suagayan,351,034,01,029,25
Vical,979,035,01,029,25
Bani,688,036,01,029,25
Ag-agrao,1076,001,01,029,26
Ampuagan,626,002,01,029,26
Baballasioan,706,003,01,029,26
Baliw Daya,500,004,01,029,26
Baliw Laud,633,005,01,029,26
Bia-o,532,006,01,029,26
Butir,635,007,01,029,26
Cabaroan,1293,008,01,029,26
Danuman East,453,009,01,029,26
Danuman West,620,010,01,029,26
Dunglayan,750,011,01,029,26
Gusing,1134,012,01,029,26
Langaoan,653,013,01,029,26
Laslasong Norte,917,014,01,029,26
Laslasong Sur,835,015,01,029,26
Laslasong West,236,016,01,029,26
Lesseb,194,017,01,029,26
Lingsat,2147,018,01,029,26
Lubong,1072,019,01,029,26
Maynganay Norte,877,020,01,029,26
Maynganay Sur,832,021,01,029,26
Nagsayaoan,845,022,01,029,26
Nagtupacan,874,023,01,029,26
Nalvo,1456,024,01,029,26
Pacang,672,027,01,029,26
Penned,221,028,01,029,26
Poblacion Norte,1215,029,01,029,26
Poblacion Sur,2177,030,01,029,26
Silag,1414,031,01,029,26
Sumagui,265,032,01,029,26
Suso,2002,033,01,029,26
Tangaoan,1207,034,01,029,26
Tinaan,937,035,01,029,26
Al-aludig,871,001,01,029,27
Ambucao,1713,002,01,029,27
San Jose,298,003,01,029,27
Baybayabas,614,004,01,029,27
Bigbiga,638,005,01,029,27
Bulbulala,610,006,01,029,27
Busel-busel,530,007,01,029,27
Butol,1103,008,01,029,27
Caburao,1392,009,01,029,27
Dan-ar,2006,010,01,029,27
Gabao,896,011,01,029,27
Guinabang,302,012,01,029,27
Imus,309,013,01,029,27
Lang-ayan,402,014,01,029,27
Mambug,1168,015,01,029,27
Nalasin,568,016,01,029,27
Olo-olo Norte,986,017,01,029,27
Olo-olo Sur,452,018,01,029,27
Poblacion Norte,396,019,01,029,27
Poblacion Sur,495,020,01,029,27
Sabangan,1341,021,01,029,27
Salincub,868,022,01,029,27
San Roque,881,023,01,029,27
Ubbog,632,024,01,029,27
Binalayangan,314,001,01,029,28
Binongan,697,002,01,029,28
Borobor,539,003,01,029,28
Cabaritan,1273,004,01,029,28
Cabigbigaan,612,005,01,029,28
Calautit,1127,006,01,029,28
Calay-ab,860,007,01,029,28
Camestizoan,1159,008,01,029,28
Casili,388,009,01,029,28
Flora,552,010,01,029,28
Lagatit,1027,011,01,029,28
Laoingen,1384,012,01,029,28
Lussoc,1087,013,01,029,28
Nalasin,1320,014,01,029,28
Nagbettedan,753,015,01,029,28
Naglaoa-an,922,016,01,029,28
Nambaran,1321,017,01,029,28
Nanerman,560,018,01,029,28
Napo,517,019,01,029,28
Padu Chico,993,020,01,029,28
Padu Grande,312,021,01,029,28
Paguraper,549,022,01,029,28
Panay,230,023,01,029,28
Pangpangdan,632,024,01,029,28
Parada,689,025,01,029,28
Paras,728,026,01,029,28
Poblacion,813,027,01,029,28
Puerta Real,894,030,01,029,28
Pussuac,1159,031,01,029,28
Quimmarayan,1171,032,01,029,28
San Pablo,967,033,01,029,28
Santa Cruz,647,034,01,029,28
Santo Tomas,438,035,01,029,28
Sived,885,036,01,029,28
Vacunero,1156,038,01,029,28
Suksukit,366,039,01,029,28
Abaccan,212,001,01,029,29
Mabileg,315,002,01,029,29
Matallucod,225,003,01,029,29
Poblacion,305,004,01,029,29
San Elias,465,005,01,029,29
San Ramon,537,006,01,029,29
Santo Rosario,493,007,01,029,29
Aguing,326,001,01,029,30
Ballaigui ,573,002,01,029,30
Baliw,200,003,01,029,30
Baracbac,730,004,01,029,30
Barikir,493,005,01,029,30
Battog,503,006,01,029,30
Binacud,295,007,01,029,30
Cabangtalan,536,008,01,029,30
Cabarambanan,360,009,01,029,30
Cabulalaan,314,010,01,029,30
Cadanglaan,330,011,01,029,30
Calingayan,271,012,01,029,30
Curtin,318,013,01,029,30
Dadalaquiten Norte,803,014,01,029,30
Dadalaquiten Sur,895,015,01,029,30
Duyayyat,441,016,01,029,30
Jordan,599,017,01,029,30
Calanutian,521,018,01,029,30
Katipunan,1004,019,01,029,30
Macabiag ,885,020,01,029,30
Magsaysay,608,021,01,029,30
Marnay,382,022,01,029,30
Masadag,628,023,01,029,30
Nagcullooban,438,024,01,029,30
Nagbalioartian,524,025,01,029,30
Nagongburan,359,026,01,029,30
Namnama ,725,027,01,029,30
Pacis,693,028,01,029,30
Paratong,1455,029,01,029,30
Dean Leopoldo Yabes,1648,030,01,029,30
Purag,574,031,01,029,30
Quibit-quibit,397,032,01,029,30
Quimmallogong,378,033,01,029,30
Rang-ay ,503,034,01,029,30
Ricudo,460,035,01,029,30
Sabañgan,894,036,01,029,30
Sallacapo,392,037,01,029,30
Santa Cruz,895,038,01,029,30
Sapriana,490,039,01,029,30
Tapao,761,040,01,029,30
Teppeng,1413,041,01,029,30
Tubigay,378,042,01,029,30
Ubbog,283,043,01,029,30
Zapat,323,044,01,029,30
Banga,882,001,01,029,31
Caoayan,734,002,01,029,31
Licungan,628,004,01,029,31
Danac,594,005,01,029,31
Pangotan,374,007,01,029,31
Balbalayang ,1718,008,01,029,31
Baringcucurong,1416,001,01,029,32
Cabugao,1135,002,01,029,32
Man-atong,1755,003,01,029,32
Patoc-ao,621,004,01,029,32
Poblacion,1942,005,01,029,32
Suyo Proper,1736,007,01,029,32
Urzadan,795,008,01,029,32
Uso,1366,009,01,029,32
Ag-aguman,728,001,01,029,33
Ambalayat,2012,002,01,029,33
Baracbac,952,003,01,029,33
Bario-an,539,004,01,029,33
Baritao,633,005,01,029,33
Borono,1014,006,01,029,33
Becques,1911,007,01,029,33
Bimmanga,1108,008,01,029,33
Bio,1122,009,01,029,33
Bitalag,1322,010,01,029,33
Bucao East,313,011,01,029,33
Bucao West,464,012,01,029,33
Cabaroan,744,013,01,029,33
Cabugbugan,948,014,01,029,33
Cabulanglangan,550,015,01,029,33
Dacutan,576,016,01,029,33
Dardarat,1998,017,01,029,33
Del Pilar ,1406,018,01,029,33
Farola,1008,019,01,029,33
Gabur,713,020,01,029,33
Garitan,1090,021,01,029,33
Jardin,356,022,01,029,33
Lacong,949,023,01,029,33
Lantag,381,024,01,029,33
Las-ud,1107,025,01,029,33
Libtong,2358,026,01,029,33
Lubnac,987,027,01,029,33
Magsaysay ,754,028,01,029,33
Malacañang,428,029,01,029,33
Pacac,941,030,01,029,33
Pallogan,972,031,01,029,33
Pudoc East,2105,032,01,029,33
Pudoc West,1440,033,01,029,33
Pula,498,034,01,029,33
Quirino ,666,035,01,029,33
Ranget,1192,036,01,029,33
Rizal ,764,038,01,029,33
Salvacion,583,039,01,029,33
San Miguel,396,040,01,029,33
Sawat,1053,041,01,029,33
Tallaoen,937,044,01,029,33
Tampugo,1263,045,01,029,33
Tarangotong,257,046,01,029,33
Ayusan Norte,3526,001,01,029,34
Ayusan Sur,1116,002,01,029,34
Barangay I ,393,003,01,029,34
Barangay II ,473,004,01,029,34
Barangay III ,1128,005,01,029,34
Barangay IV ,2042,006,01,029,34
Barangay V ,693,007,01,029,34
Barangay VI ,1344,008,01,029,34
Barraca,294,009,01,029,34
Beddeng Laud,976,010,01,029,34
Beddeng Daya,623,011,01,029,34
Bongtolan,766,012,01,029,34
Bulala,2179,013,01,029,34
Cabalangegan,650,014,01,029,34
Cabaroan Daya,1009,015,01,029,34
Cabaroan Laud,519,016,01,029,34
Camangaan,941,017,01,029,34
Capangpangan,1731,018,01,029,34
Mindoro,1546,020,01,029,34
Nagsangalan,1948,021,01,029,34
Pantay Daya,2459,022,01,029,34
Pantay Fatima,3156,023,01,029,34
Pantay Laud,845,024,01,029,34
Paoa,984,025,01,029,34
Paratong,1372,026,01,029,34
Pong-ol,600,027,01,029,34
Purok-a-bassit,658,028,01,029,34
Purok-a-dackel,933,029,01,029,34
Raois,1595,030,01,029,34
Rugsuanan,667,031,01,029,34
Salindeg,1325,032,01,029,34
San Jose,898,033,01,029,34
San Julian Norte,2876,034,01,029,34
San Julian Sur,1361,035,01,029,34
San Pedro,1571,036,01,029,34
Tamag,3380,037,01,029,34
Barangay VII,1598,038,01,029,34
Barangay VIII,1211,039,01,029,34
Barangay IX,2549,040,01,029,34
Ambitacay,952,001,01,033,01
Balawarte,1916,002,01,033,01
Capas,801,003,01,033,01
Consolacion ,1714,004,01,033,01
Macalva Central,662,005,01,033,01
Macalva Norte,1220,006,01,033,01
Macalva Sur,1433,007,01,033,01
Nazareno,2232,008,01,033,01
Purok,768,009,01,033,01
San Agustin East,2479,010,01,033,01
San Agustin Norte,1325,011,01,033,01
San Agustin Sur,1169,012,01,033,01
San Antonino,1125,013,01,033,01
San Antonio,2351,014,01,033,01
San Francisco,1191,015,01,033,01
San Isidro,2324,016,01,033,01
San Joaquin Norte,1497,017,01,033,01
San Joaquin Sur,1506,018,01,033,01
San Jose Norte,863,019,01,033,01
San Jose Sur,1818,020,01,033,01
San Juan,1248,021,01,033,01
San Julian Central,610,022,01,033,01
San Julian East,1165,023,01,033,01
San Julian Norte,740,024,01,033,01
San Julian West,2125,025,01,033,01
San Manuel Norte,2384,026,01,033,01
San Manuel Sur,930,027,01,033,01
San Marcos,2191,028,01,033,01
San Miguel,1446,029,01,033,01
San Nicolas Central ,851,030,01,033,01
San Nicolas East,939,031,01,033,01
San Nicolas Norte ,539,032,01,033,01
San Nicolas West,2741,033,01,033,01
San Nicolas Sur ,511,034,01,033,01
San Pedro,1101,035,01,033,01
San Roque West,1559,036,01,033,01
San Roque East,976,037,01,033,01
San Vicente Norte,1261,038,01,033,01
San Vicente Sur,1164,039,01,033,01
Santa Ana,2089,040,01,033,01
Santa Barbara ,1745,041,01,033,01
Santa Fe,767,042,01,033,01
Santa Maria,978,043,01,033,01
Santa Monica,1303,044,01,033,01
Santa Rita,1571,045,01,033,01
Santa Rita East,708,046,01,033,01
Santa Rita Norte,1027,047,01,033,01
Santa Rita Sur,1096,048,01,033,01
Santa Rita West,917,049,01,033,01
Alaska,1048,001,01,033,02
Basca,2000,002,01,033,02
Dulao,3641,003,01,033,02
Gallano,1232,004,01,033,02
Macabato,1661,005,01,033,02
Manga,1722,006,01,033,02
Pangao-aoan East,1320,007,01,033,02
Pangao-aoan West,1004,009,01,033,02
Poblacion,3505,010,01,033,02
Samara,2876,011,01,033,02
San Antonio,1151,012,01,033,02
San Benito Norte,3002,014,01,033,02
San Benito Sur,3727,015,01,033,02
San Eugenio,4172,016,01,033,02
San Juan East,1002,018,01,033,02
San Juan West,1375,019,01,033,02
San Simon East,1131,020,01,033,02
San Simon West,1384,021,01,033,02
Santa Cecilia,2013,022,01,033,02
Santa Lucia,3129,023,01,033,02
Santa Rita East,1171,024,01,033,02
Santa Rita West,3640,025,01,033,02
Santo Rosario East,1509,027,01,033,02
Santo Rosario West,1965,028,01,033,02
Agtipal,572,001,01,033,03
Arosip,629,002,01,033,03
Bacqui,536,003,01,033,03
Bacsil,895,004,01,033,03
Bagutot,261,005,01,033,03
Ballogo,918,006,01,033,03
Baroro,2926,007,01,033,03
Bitalag,1606,008,01,033,03
Bulala,1317,009,01,033,03
Burayoc,390,010,01,033,03
Bussaoit,619,011,01,033,03
Cabaroan,2051,012,01,033,03
Cabarsican,1398,013,01,033,03
Cabugao,516,014,01,033,03
Calautit,733,015,01,033,03
Carcarmay,598,016,01,033,03
Casiaman,941,017,01,033,03
Galongen,1157,018,01,033,03
Guinabang,1008,019,01,033,03
Legleg,578,020,01,033,03
Lisqueb,926,021,01,033,03
Mabanengbeng 1st,332,022,01,033,03
Mabanengbeng 2nd,374,023,01,033,03
Maragayap,501,024,01,033,03
Nangalisan,778,025,01,033,03
Nagatiran,748,026,01,033,03
Nagsaraboan,1109,027,01,033,03
Nagsimbaanan,719,028,01,033,03
Narra,1331,029,01,033,03
Ortega,994,030,01,033,03
Paagan,660,031,01,033,03
Pandan,1233,032,01,033,03
Pang-pang,290,033,01,033,03
Poblacion,3620,034,01,033,03
Quirino,1077,035,01,033,03
Raois,1118,036,01,033,03
Salincob,485,037,01,033,03
San Martin,940,038,01,033,03
Santa Cruz,1300,039,01,033,03
Santa Rita,693,040,01,033,03
Sapilang,764,041,01,033,03
Sayoan,434,042,01,033,03
Sipulo,1056,043,01,033,03
Tammocalao,1450,044,01,033,03
Ubbog,596,045,01,033,03
Oya-oy,561,046,01,033,03
Zaragosa,650,047,01,033,03
Alibangsay,1257,001,01,033,04
Baay,1180,002,01,033,04
Cambaly,2034,003,01,033,04
Cardiz,1429,004,01,033,04
Dagup,2426,005,01,033,04
Libbo,958,006,01,033,04
Suyo ,1929,007,01,033,04
Tagudtud,1027,008,01,033,04
Tio-angan,995,009,01,033,04
Wallayan,1193,010,01,033,04
Apatut,987,001,01,033,05
Ar-arampang,976,002,01,033,05
Baracbac Este,982,003,01,033,05
Baracbac Oeste,429,004,01,033,05
Bet-ang,697,005,01,033,05
Bulbulala,1814,006,01,033,05
Bungol,1417,007,01,033,05
Butubut Este,855,008,01,033,05
Butubut Norte,1302,009,01,033,05
Butubut Oeste,583,010,01,033,05
Butubut Sur,854,011,01,033,05
Cabuaan Oeste ,1217,012,01,033,05
Calliat,1425,013,01,033,05
Calungbuyan,1691,014,01,033,05
Camiling,1110,015,01,033,05
Guinaburan,906,016,01,033,05
Masupe,959,017,01,033,05
Nagsabaran Norte,1536,018,01,033,05
Nagsabaran Sur,1219,019,01,033,05
Nalasin,1479,020,01,033,05
Napaset,645,021,01,033,05
Pagbennecan,872,022,01,033,05
Pagleddegan,803,023,01,033,05
Pantar Norte,1369,024,01,033,05
Pantar Sur,1043,025,01,033,05
Pa-o,559,026,01,033,05
Almeida,1493,028,01,033,05
Paraoir,2128,029,01,033,05
Patpata,1600,030,01,033,05
Dr. Camilo Osias Pob.,1793,031,01,033,05
Sablut,902,032,01,033,05
San Pablo,1095,033,01,033,05
Sinapangan Norte,674,034,01,033,05
Sinapangan Sur,1201,035,01,033,05
Tallipugo,958,036,01,033,05
Antonino,766,037,01,033,05
Agdeppa,1324,001,01,033,06
Alzate,1481,002,01,033,06
Bangaoilan East,1052,004,01,033,06
Bangaoilan West,1046,005,01,033,06
Barraca,1354,006,01,033,06
Cadapli,1566,007,01,033,06
Caggao,192,008,01,033,06
Consuegra,1338,009,01,033,06
General Prim East,933,010,01,033,06
General Prim West,1605,011,01,033,06
General Terrero,1146,013,01,033,06
Luzong Norte,1247,015,01,033,06
Luzong Sur,1136,016,01,033,06
Maria Cristina East,945,018,01,033,06
Maria Cristina West,1071,019,01,033,06
Mindoro,2028,020,01,033,06
Nagsabaran,1482,021,01,033,06
Paratong Norte,1674,022,01,033,06
Paratong No. 3,1119,023,01,033,06
Paratong No. 4,895,024,01,033,06
Central East No. 1 ,359,025,01,033,06
Central East No. 2 ,1046,026,01,033,06
Central West No. 1 ,463,027,01,033,06
Central West No. 2 ,585,028,01,033,06
Central West No. 3 ,538,029,01,033,06
Quintarong,1122,030,01,033,06
Reyna Regente,1118,031,01,033,06
Rissing,2501,032,01,033,06
San Blas,1390,033,01,033,06
San Cristobal,875,034,01,033,06
Sinapangan Norte,1104,035,01,033,06
Sinapangan Sur,1014,036,01,033,06
Ubbog,1292,037,01,033,06
Acao,4628,001,01,033,07
Baccuit Norte,2553,002,01,033,07
Baccuit Sur,2775,003,01,033,07
